ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF01960,PF15880:PF14521:PF07896,35,37,12,23,25,1007,0.32,0.96,0.34,0.34,0.31,5,3,32,2,1030,0.6,0.97,0.09,0.09,0.22
PF01963,PF14616:PF02655:PF18922,24,26,7,17,19,1024,0.27,0.97,0.29,0.29,0.26,4,3,21,1,1042,0.75,0.98,0.12,0.12,0.3
PF01964,PF01667:PF14303:PF15054,14,71,8,6,63,990,0.11,0.94,0.57,0.57,0.23,13,3,11,10,1043,0.23,0.98,0.21,0.21,0.21
PF01965,PF00903:PF08661:PF14960,68,91,41,27,50,949,0.45,0.93,0.6,0.6,0.48,13,11,57,2,997,0.85,0.94,0.16,0.16,0.36
PF01966,PF09398:PF15389:PF06772,70,25,13,57,12,985,0.52,0.94,0.19,0.19,0.28,2,2,68,0,997,1.0,0.94,0.03,0.03,0.16
PF01967,PF06969:PF12345:PF13597,28,10,4,24,6,1033,0.4,0.97,0.14,0.14,0.23,2,2,26,0,1039,1.0,0.98,0.07,0.07,0.26
PF01968,PF06187:PF17331:PF06778,53,4,4,49,0,1014,1.0,0.95,0.08,0.08,0.27,0,0,53,0,1014,0,0.95,0.0,0.0,0
PF01969,PF06320:PF04471:PF00127,4,24,1,3,23,1040,0.04,0.98,0.25,0.25,0.09,4,1,3,3,1060,0.25,0.99,0.25,0.25,0.25
PF01970,PF15337:PF10206:PF14469,10,20,1,9,19,1038,0.05,0.97,0.1,0.1,0.06,1,0,10,1,1056,0.0,0.99,0.0,0.0,-0.0
PF01973,PF03110:PF15186:PF12511,0,36,0,0,36,1031,0.0,0.97,0,0,0,8,0,0,8,1059,0.0,0.99,0,0,0
PF01974,PF05680:PF16065:PF03604,50,39,19,31,20,997,0.49,0.95,0.38,0.38,0.41,7,7,43,0,1017,1.0,0.96,0.14,0.14,0.37
PF01975,PF07884:PF14719:PF14040,26,24,7,19,17,1024,0.29,0.97,0.27,0.27,0.26,3,3,23,0,1041,1.0,0.98,0.12,0.12,0.34
PF01977,PF10203:PF10961:PF03918,10,41,5,5,36,1021,0.12,0.96,0.5,0.5,0.23,5,1,9,4,1053,0.2,0.99,0.1,0.1,0.14
PF01978,PF14528:PF01364:PF02534,3,27,1,2,26,1038,0.04,0.97,0.33,0.33,0.1,2,1,2,1,1063,0.5,1.0,0.33,0.33,0.41
PF01979,PF07470:PF10218:PF01187,123,61,29,94,32,912,0.48,0.88,0.24,0.24,0.28,10,10,113,0,944,1.0,0.89,0.08,0.08,0.27
PF01980,PF05482:PF12843:PF04658,18,27,6,12,21,1028,0.22,0.97,0.33,0.33,0.26,2,0,18,2,1047,0.0,0.98,0.0,0.0,-0.01
PF01981,PF07039:PF07896:PF07572,37,46,14,23,32,998,0.3,0.95,0.38,0.38,0.31,12,8,29,4,1026,0.67,0.97,0.22,0.22,0.37
PF01982,PF03327:PF08105:PF07383,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01984,PF01667:PF01868:PF15054,21,56,12,9,44,1002,0.21,0.95,0.57,0.57,0.33,10,6,15,4,1042,0.6,0.98,0.29,0.29,0.41
PF01985,PF10532:PF13961:PF04899,24,67,17,7,50,993,0.25,0.95,0.71,0.71,0.4,5,3,21,2,1041,0.6,0.98,0.12,0.12,0.27
PF01986,PF06242:PF10735:PF13984,2,5,0,2,5,1060,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF01987,PF09754:PF04478:PF10839,22,27,6,16,21,1024,0.22,0.97,0.27,0.27,0.23,3,2,20,1,1044,0.67,0.98,0.09,0.09,0.24
PF01988,PF14528:PF17770:PF04366,34,65,14,20,51,982,0.22,0.93,0.41,0.41,0.27,11,7,27,4,1029,0.64,0.97,0.21,0.21,0.35
PF01989,PF18266:PF08424:PF18383,6,44,2,4,42,1019,0.05,0.96,0.33,0.33,0.11,9,2,4,7,1054,0.22,0.99,0.33,0.33,0.27
PF01990,PF07896:PF19060:PF07061,13,38,4,9,34,1020,0.11,0.96,0.31,0.31,0.16,4,1,12,3,1051,0.25,0.99,0.08,0.08,0.13
PF01991,PF07039:PF07572:PF00756,17,70,12,5,58,992,0.17,0.94,0.71,0.71,0.33,18,8,9,10,1040,0.44,0.98,0.47,0.47,0.45
PF01992,PF15880:PF14521:PF08016,25,84,17,8,67,975,0.2,0.93,0.68,0.68,0.35,11,8,17,3,1039,0.73,0.98,0.32,0.32,0.47
PF01996,PF09803:PF10224:PF04627,1,36,0,1,36,1030,0.0,0.97,0.0,0.0,-0.01,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF01997,PF03879:PF10203:PF10961,26,41,14,12,27,1014,0.34,0.96,0.54,0.54,0.41,6,4,22,2,1039,0.67,0.98,0.15,0.15,0.31
PF02001,PF11325:PF15291:PF03698,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02002,PF03209:PF05977:PF12126,16,17,3,13,14,1037,0.18,0.97,0.19,0.19,0.17,2,0,16,2,1049,0.0,0.98,0.0,0.0,-0.01
PF02005,PF02480:PF13388:PF05045,27,5,2,25,3,1037,0.4,0.97,0.07,0.07,0.16,0,0,27,0,1040,0,0.97,0.0,0.0,0
PF02008,PF08189:PF17331:PF11415,35,0,0,35,0,1032,0,0.97,0.0,0.0,0,0,0,35,0,1032,0,0.97,0.0,0.0,0
PF02009,PF14521:PF15880:PF07896,1,37,1,0,36,1030,0.03,0.97,1.0,1.0,0.16,5,1,0,4,1062,0.2,1.0,1.0,1.0,0.45
PF02010,PF15257:PF12013:PF06918,32,28,11,21,17,1018,0.39,0.96,0.34,0.34,0.35,2,2,30,0,1035,1.0,0.97,0.06,0.06,0.25
PF02011,PF16369:PF11584:PF01303,3,2,2,1,0,1064,1.0,1.0,0.67,0.67,0.82,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF02012,PF03110:PF07173:PF15186,3,42,0,3,42,1022,0.0,0.96,0.0,0.0,-0.01,8,0,3,8,1056,0.0,0.99,0.0,0.0,-0.0
PF02013,PF02011:PF16369:PF08757,17,20,8,9,12,1038,0.4,0.98,0.47,0.47,0.42,2,2,15,0,1050,1.0,0.99,0.12,0.12,0.34
PF02014,PF13474:PF16697:PF17517,38,36,12,26,24,1005,0.33,0.95,0.32,0.32,0.3,4,3,35,1,1028,0.75,0.97,0.08,0.08,0.24
PF02015,PF01341:PF03443:PF18271,12,78,5,7,73,982,0.06,0.93,0.42,0.42,0.14,18,4,8,14,1041,0.22,0.98,0.33,0.33,0.26
PF02016,PF10088:PF06778:PF02907,16,3,1,15,2,1049,0.33,0.98,0.06,0.06,0.14,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF02017,PF01270:PF12843:PF03398,18,41,6,12,35,1014,0.15,0.96,0.33,0.33,0.2,3,2,16,1,1048,0.67,0.98,0.11,0.11,0.27
PF02018,PF00331:PF19875:PF17331,16,36,10,6,26,1025,0.28,0.97,0.62,0.62,0.4,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF02019,PF12819:PF17241:PF03110,11,62,8,3,54,1002,0.13,0.95,0.73,0.73,0.29,15,4,7,11,1045,0.27,0.98,0.36,0.36,0.3
PF02020,PF04050:PF12152:PF02847,53,67,33,20,34,980,0.49,0.95,0.62,0.62,0.53,16,14,39,2,1012,0.88,0.96,0.26,0.26,0.47
PF02021,PF11760:PF10414:PF14087,2,41,1,1,40,1025,0.02,0.96,0.5,0.5,0.1,7,1,1,6,1059,0.14,0.99,0.5,0.5,0.26
PF02022,PF13011:PF01021:PF13976,6,171,4,2,167,894,0.02,0.84,0.67,0.67,0.1,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0
PF02023,PF14973:PF07776:PF09986,33,67,21,12,46,988,0.31,0.95,0.64,0.64,0.42,4,2,31,2,1032,0.5,0.97,0.06,0.06,0.17
PF02024,PF05418:PF14984:PF15343,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02025,PF00861:PF16065:PF03604,2,51,0,2,51,1014,0.0,0.95,0.0,0.0,-0.01,13,0,2,13,1052,0.0,0.99,0.0,0.0,-0.0
PF02026,PF08709:PF08454:PF07937,15,34,12,3,22,1030,0.35,0.98,0.8,0.8,0.52,19,9,6,10,1042,0.47,0.99,0.6,0.6,0.53
PF02027,PF14099:PF04103:PF03370,1,39,1,0,38,1028,0.03,0.96,1.0,1.0,0.16,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF02028,PF11218:PF01270:PF15481,13,12,1,12,11,1043,0.08,0.98,0.08,0.08,0.07,4,0,13,4,1050,0.0,0.98,0.0,0.0,-0.01
PF02029,PF01667:PF14159:PF01868,11,58,7,4,51,1005,0.12,0.95,0.64,0.64,0.26,10,3,8,7,1049,0.3,0.99,0.27,0.27,0.28
PF02033,PF02234:PF09811:PF00322,25,35,12,13,23,1019,0.34,0.97,0.48,0.48,0.39,8,7,18,1,1041,0.88,0.98,0.28,0.28,0.49
PF02035,PF16233:PF03431:PF04744,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02036,PF08189:PF11415:PF00451,51,1,0,51,1,1015,0.0,0.95,0.0,0.0,-0.01,0,0,51,0,1016,0,0.95,0.0,0.0,0
PF02037,PF11412:PF17111:PF07173,106,62,32,74,30,931,0.52,0.9,0.3,0.3,0.35,14,11,95,3,958,0.79,0.91,0.1,0.1,0.26
PF02038,PF02827:PF11789:PF09996,5,25,2,3,23,1039,0.08,0.98,0.4,0.4,0.17,3,1,4,2,1060,0.33,0.99,0.2,0.2,0.26
PF02040,PF20153:PF06869:PF00649,11,44,6,5,38,1018,0.14,0.96,0.55,0.55,0.26,14,3,8,11,1045,0.21,0.98,0.27,0.27,0.23
PF02041,PF01501:PF04800:PF04135,5,106,4,1,102,960,0.04,0.9,0.8,0.8,0.16,19,1,4,18,1044,0.05,0.98,0.2,0.2,0.09
PF02042,PF16158:PF15880:PF14087,35,49,16,19,33,999,0.33,0.95,0.46,0.46,0.36,10,5,30,5,1027,0.5,0.97,0.14,0.14,0.26
PF02044,PF16594:PF17351:PF17692,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02045,PF10306:PF05071:PF08652,29,50,15,14,35,1003,0.3,0.95,0.52,0.52,0.37,8,6,23,2,1036,0.75,0.98,0.21,0.21,0.39
PF02046,PF16862:PF05839:PF03669,11,43,5,6,38,1018,0.12,0.96,0.45,0.45,0.21,6,3,8,3,1053,0.5,0.99,0.27,0.27,0.36
PF02049,PF05295:PF15257:PF19006,10,13,2,8,11,1046,0.15,0.98,0.2,0.2,0.17,1,0,10,1,1056,0.0,0.99,0.0,0.0,-0.0
PF02050,PF07568:PF04151:PF02583,1,8,1,0,7,1059,0.12,0.99,1.0,1.0,0.35,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF02055,PF07896:PF14087:PF01129,34,84,14,20,70,963,0.17,0.92,0.41,0.41,0.22,19,6,28,13,1020,0.32,0.96,0.18,0.18,0.22
PF02056,PF05841:PF02541:PF15906,7,37,1,6,36,1024,0.03,0.96,0.14,0.14,0.05,9,0,7,9,1051,0.0,0.99,0.0,0.0,-0.01
PF02057,PF15280:PF07222:PF07602,13,13,2,11,11,1043,0.15,0.98,0.15,0.15,0.14,3,1,12,2,1052,0.33,0.99,0.08,0.08,0.16
PF02058,PF07110:PF12417:PF06271,2,40,0,2,40,1025,0.0,0.96,0.0,0.0,-0.01,12,0,2,12,1053,0.0,0.99,0.0,0.0,-0.0
PF02059,PF05353:PF15144:PF17701,2,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF02060,PF15210:PF19250:PF18060,3,0,0,3,0,1064,0,1.0,0.0,0.0,0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF02063,PF14087:PF01241:PF12294,2,31,1,1,30,1035,0.03,0.97,0.5,0.5,0.12,6,1,1,5,1060,0.17,0.99,0.5,0.5,0.29
PF02064,PF09803:PF01920:PF14886,13,64,10,3,54,1000,0.16,0.95,0.77,0.77,0.33,12,6,7,6,1048,0.5,0.99,0.46,0.46,0.47
PF02066,PF09524:PF19223:PF10799,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02067,PF17821:PF16834:PF17556,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02068,PF14937:PF13759:PF09949,2,44,2,0,42,1023,0.05,0.96,1.0,1.0,0.21,6,2,0,4,1061,0.33,1.0,1.0,1.0,0.58
PF02069,PF09344:PF06275:PF10924,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02070,PF13664:PF02361:PF09991,1,41,0,1,41,1025,0.0,0.96,0.0,0.0,-0.01,4,0,1,4,1062,0.0,1.0,0.0,0.0,-0.0
PF02072,PF13564:PF09443:PF15831,1,12,0,1,12,1054,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF02073,PF09683:PF05325:PF05788,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02074,PF09949:PF00885:PF09837,7,54,0,7,54,1006,0.0,0.94,0.0,0.0,-0.02,8,0,7,8,1052,0.0,0.99,0.0,0.0,-0.01
PF02075,PF07382:PF15880:PF12678,18,54,6,12,48,1001,0.11,0.94,0.33,0.33,0.17,6,1,17,5,1044,0.17,0.98,0.06,0.06,0.09
PF02076,PF09184:PF13300:PF17078,16,27,8,8,19,1032,0.3,0.97,0.5,0.5,0.37,4,1,15,3,1048,0.25,0.98,0.06,0.06,0.12
PF02077,PF07039:PF07572:PF11267,16,34,8,8,26,1025,0.24,0.97,0.5,0.5,0.33,8,5,11,3,1048,0.62,0.99,0.31,0.31,0.44
PF02078,PF05977:PF10313:PF03209,9,26,4,5,22,1036,0.15,0.97,0.44,0.44,0.25,1,0,9,1,1057,0.0,0.99,0.0,0.0,-0.0
PF02079,PF07357:PF09204:PF04250,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02080,PF06826:PF07937:PF17331,23,1,1,22,0,1044,1.0,0.98,0.04,0.04,0.21,0,0,23,0,1044,0,0.98,0.0,0.0,0
PF02082,PF04135:PF01249:PF04800,11,62,10,1,52,1004,0.16,0.95,0.91,0.91,0.37,12,6,5,6,1050,0.5,0.99,0.55,0.55,0.52
PF02083,PF09715:PF17687:PF09432,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF02084,PF07896:PF06331:PF01655,1,66,1,0,65,1001,0.02,0.94,1.0,1.0,0.12,13,1,0,12,1054,0.08,0.99,1.0,1.0,0.28
PF02085,PF12244:PF05660:PF13182,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF02086,PF14441:PF03229:PF02102,4,28,1,3,27,1036,0.04,0.97,0.25,0.25,0.09,8,1,3,7,1056,0.12,0.99,0.25,0.25,0.17
PF02087,PF07936:PF05596:PF05836,2,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF02088,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02090,PF00468:PF13759:PF08571,0,41,0,0,41,1026,0.0,0.96,0,0,0,9,0,0,9,1058,0.0,0.99,0,0,0
PF02091,PF20153:PF16474:PF12739,12,56,2,10,54,1001,0.04,0.94,0.17,0.17,0.05,17,1,11,16,1039,0.06,0.97,0.08,0.08,0.06
PF02092,PF17770:PF14528:PF11218,23,37,7,16,30,1014,0.19,0.96,0.3,0.3,0.22,2,1,22,1,1043,0.5,0.98,0.04,0.04,0.14
PF02093,PF19259:PF13961:PF18697,11,93,7,4,86,970,0.08,0.92,0.64,0.64,0.2,30,6,5,24,1032,0.2,0.97,0.55,0.55,0.32
PF02095,PF02425:PF17331:PF17079,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF02096,PF04949:PF06984:PF01328,43,64,20,23,44,980,0.31,0.94,0.47,0.47,0.35,17,13,30,4,1020,0.76,0.97,0.3,0.3,0.47
PF02097,PF07472:PF17440:PF17546,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02098,PF05983:PF08228:PF02361,6,34,2,4,32,1029,0.06,0.97,0.33,0.33,0.13,12,1,5,11,1050,0.08,0.99,0.17,0.17,0.11
PF02099,PF18996:PF15072:PF13388,30,24,12,18,12,1025,0.5,0.97,0.4,0.4,0.43,0,0,30,0,1037,0,0.97,0.0,0.0,0
PF02100,PF00584:PF10163:PF05160,13,52,8,5,44,1010,0.15,0.95,0.62,0.62,0.29,10,6,7,4,1050,0.6,0.99,0.46,0.46,0.52
PF02101,PF03604:PF13881:PF03647,7,55,2,5,53,1007,0.04,0.95,0.29,0.29,0.09,15,1,6,14,1046,0.07,0.98,0.14,0.14,0.09
PF02102,PF04908:PF03134:PF15072,14,80,12,2,68,985,0.15,0.93,0.86,0.86,0.34,17,6,8,11,1042,0.35,0.98,0.43,0.43,0.38
PF02104,PF01920:PF14027:PF02686,30,77,16,14,61,976,0.21,0.93,0.53,0.53,0.3,26,10,20,16,1021,0.38,0.97,0.33,0.33,0.34
PF02106,PF07572:PF07039:PF03911,1,51,0,1,51,1015,0.0,0.95,0.0,0.0,-0.01,13,0,1,13,1053,0.0,0.99,0.0,0.0,-0.0
PF02107,PF17892:PF17128:PF12245,5,10,0,5,10,1052,0.0,0.99,0.0,0.0,-0.01,1,0,5,1,1061,0.0,0.99,0.0,0.0,-0.0
PF02108,PF18269:PF07497:PF07382,10,21,7,3,14,1043,0.33,0.98,0.7,0.7,0.48,3,2,8,1,1056,0.67,0.99,0.2,0.2,0.36
PF02109,PF09736:PF14159:PF10178,16,45,5,11,40,1011,0.11,0.95,0.31,0.31,0.17,6,2,14,4,1047,0.33,0.98,0.12,0.12,0.2
PF02110,PF08543:PF07896:PF06331,14,62,8,6,54,999,0.13,0.94,0.57,0.57,0.25,14,4,10,10,1043,0.29,0.98,0.29,0.29,0.28
PF02112,PF01270:PF01364:PF06220,14,51,6,8,45,1008,0.12,0.95,0.43,0.43,0.21,2,1,13,1,1052,0.5,0.99,0.07,0.07,0.19
PF02113,PF09341:PF01667:PF12328,11,53,5,6,48,1008,0.09,0.95,0.45,0.45,0.19,7,2,9,5,1051,0.29,0.99,0.18,0.18,0.22
PF02114,PF05983:PF01470:PF10280,23,54,16,7,38,1006,0.3,0.96,0.7,0.7,0.44,10,6,17,4,1040,0.6,0.98,0.26,0.26,0.39
PF02115,PF07572:PF07039:PF00756,34,70,20,14,50,983,0.29,0.94,0.59,0.59,0.38,18,14,20,4,1029,0.78,0.98,0.41,0.41,0.56
PF02116,PF01918:PF20102:PF11327,2,43,1,1,42,1023,0.02,0.96,0.5,0.5,0.1,6,1,1,5,1060,0.17,0.99,0.5,0.5,0.29
PF02117,PF07572:PF06331:PF07039,3,48,0,3,48,1016,0.0,0.95,0.0,0.0,-0.01,10,0,3,10,1054,0.0,0.99,0.0,0.0,-0.01
PF02118,PF10163:PF05160:PF01667,12,61,6,6,55,1000,0.1,0.94,0.5,0.5,0.2,10,3,9,7,1048,0.3,0.99,0.25,0.25,0.27
PF02119,PF17019:PF06778:PF12608,8,2,1,7,1,1058,0.5,0.99,0.12,0.12,0.25,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF02120,PF04135:PF00832:PF04718,1,48,1,0,47,1019,0.02,0.96,1.0,1.0,0.14,12,1,0,11,1055,0.08,0.99,1.0,1.0,0.29
PF02121,PF07896:PF06331:PF00468,32,48,12,20,36,999,0.25,0.95,0.38,0.38,0.28,13,7,25,6,1029,0.54,0.97,0.22,0.22,0.33
PF02122,PF11288:PF14040:PF15045,3,12,1,2,11,1053,0.08,0.99,0.33,0.33,0.16,1,1,2,0,1064,1.0,1.0,0.33,0.33,0.58
PF02123,PF06103:PF09831:PF03940,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF02124,PF03579:PF10570:PF06084,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02126,PF13864:PF01667:PF10163,11,59,8,3,51,1005,0.14,0.95,0.73,0.73,0.3,9,1,10,8,1048,0.11,0.98,0.09,0.09,0.09
PF02127,PF14087:PF07896:PF19060,38,37,16,22,21,1008,0.43,0.96,0.42,0.42,0.41,15,13,25,2,1027,0.87,0.97,0.34,0.34,0.54
PF02128,PF06183:PF07937:PF17331,13,1,1,12,0,1054,1.0,0.99,0.08,0.08,0.28,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF02129,PF05030:PF03209:PF08744,41,14,5,36,9,1017,0.36,0.96,0.12,0.12,0.19,0,0,41,0,1026,0,0.96,0.0,0.0,0
PF02130,PF05977:PF10313:PF15982,28,27,9,19,18,1021,0.33,0.97,0.32,0.32,0.31,5,3,25,2,1037,0.6,0.97,0.11,0.11,0.25
PF02132,PF08275:PF17558:PF05294,10,14,4,6,10,1047,0.29,0.99,0.4,0.4,0.33,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF02133,PF03045:PF04893:PF10484,46,65,19,27,46,975,0.29,0.93,0.41,0.41,0.31,10,7,39,3,1018,0.7,0.96,0.15,0.15,0.31
PF02135,PF08189:PF11415:PF17331,38,0,0,38,0,1029,0,0.96,0.0,0.0,0,0,0,38,0,1029,0,0.96,0.0,0.0,0
PF02136,PF05391:PF06495:PF11835,56,34,15,41,19,992,0.44,0.94,0.27,0.27,0.32,5,5,51,0,1011,1.0,0.95,0.09,0.09,0.29
PF02137,PF16482:PF07528:PF11952,42,36,14,28,22,1003,0.39,0.95,0.33,0.33,0.34,8,7,35,1,1024,0.88,0.97,0.17,0.17,0.37
PF02138,PF04494:PF12894:PF11540,67,111,38,29,73,927,0.34,0.9,0.57,0.57,0.39,21,18,49,3,997,0.86,0.95,0.27,0.27,0.46
PF02140,PF05117:PF08189:PF11415,53,1,1,52,0,1014,1.0,0.95,0.02,0.02,0.13,0,0,53,0,1014,0,0.95,0.0,0.0,0
PF02141,PF17331:PF08189:PF02425,54,0,0,54,0,1013,0,0.95,0.0,0.0,0,0,0,54,0,1013,0,0.95,0.0,0.0,0
PF02142,PF12200:PF17892:PF16697,58,17,10,48,7,1002,0.59,0.95,0.17,0.17,0.3,1,1,57,0,1009,1.0,0.95,0.02,0.02,0.13
PF02144,PF03045:PF04893:PF10484,17,65,11,6,54,996,0.17,0.94,0.65,0.65,0.31,10,5,12,5,1045,0.5,0.98,0.29,0.29,0.38
PF02145,PF07382:PF10296:PF08017,35,31,11,24,20,1012,0.35,0.96,0.31,0.31,0.31,6,6,29,0,1032,1.0,0.97,0.17,0.17,0.41
PF02146,PF18996:PF15880:PF01710,95,9,3,92,6,966,0.33,0.91,0.03,0.03,0.08,1,1,94,0,972,1.0,0.91,0.01,0.01,0.1
PF02148,PF06337:PF04650:PF16674,76,46,26,50,20,971,0.57,0.93,0.34,0.34,0.41,1,1,75,0,991,1.0,0.93,0.01,0.01,0.11
PF02149,PF14593:PF11629:PF16797,39,22,8,31,14,1014,0.36,0.96,0.21,0.21,0.25,3,3,36,0,1028,1.0,0.97,0.08,0.08,0.27
PF02150,PF07500:PF19061:PF11415,32,45,15,17,30,1005,0.33,0.96,0.47,0.47,0.37,3,2,30,1,1034,0.67,0.97,0.06,0.06,0.2
PF02151,PF17111:PF04773:PF12688,32,48,14,18,34,1001,0.29,0.95,0.44,0.44,0.33,7,5,27,2,1033,0.71,0.97,0.16,0.16,0.33
PF02152,PF12626:PF04002:PF17331,24,21,5,19,16,1027,0.24,0.97,0.21,0.21,0.21,1,1,23,0,1043,1.0,0.98,0.04,0.04,0.2
PF02153,PF19071:PF09184:PF14040,26,17,3,23,14,1027,0.18,0.97,0.12,0.12,0.13,1,1,25,0,1041,1.0,0.98,0.04,0.04,0.19
PF02154,PF16973:PF12021:PF10030,12,0,0,12,0,1055,0,0.99,0.0,0.0,0,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF02155,PF12577:PF02161:PF11825,6,10,5,1,5,1056,0.5,0.99,0.83,0.83,0.64,4,4,2,0,1061,1.0,1.0,0.67,0.67,0.82
PF02156,PF02480:PF13300:PF10698,15,19,4,11,15,1037,0.21,0.98,0.27,0.27,0.22,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF02157,PF08559:PF07110:PF01896,16,44,6,10,38,1013,0.14,0.96,0.38,0.38,0.21,9,3,13,6,1045,0.33,0.98,0.19,0.19,0.24
PF02158,PF13882:PF12355:PF06583,3,11,1,2,10,1054,0.09,0.99,0.33,0.33,0.17,2,1,2,1,1063,0.5,1.0,0.33,0.33,0.41
PF02159,PF17892:PF11412:PF12200,8,27,2,6,25,1034,0.07,0.97,0.25,0.25,0.12,3,2,6,1,1058,0.67,0.99,0.25,0.25,0.41
PF02160,PF12384:PF07382:PF15880,7,19,2,5,17,1043,0.11,0.98,0.29,0.29,0.16,1,0,7,1,1059,0.0,0.99,0.0,0.0,-0.0
PF02161,PF02155:PF12577:PF11825,6,10,5,1,5,1056,0.5,0.99,0.83,0.83,0.64,4,4,2,0,1061,1.0,1.0,0.67,0.67,0.82
PF02162,PF00451:PF11415:PF17333,8,1,0,8,1,1058,0.0,0.99,0.0,0.0,-0.0,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF02163,PF06772:PF09398:PF11527,43,43,13,30,30,994,0.3,0.94,0.3,0.3,0.27,5,3,40,2,1022,0.6,0.96,0.07,0.07,0.2
PF02165,PF18217:PF14973:PF18445,2,17,1,1,16,1049,0.06,0.98,0.5,0.5,0.17,1,1,1,0,1065,1.0,1.0,0.5,0.5,0.71
PF02166,PF07382:PF01107:PF00070,8,32,3,5,29,1030,0.09,0.97,0.38,0.38,0.18,4,1,7,3,1056,0.25,0.99,0.12,0.12,0.17
PF02167,PF01868:PF01036:PF14303,32,72,20,12,52,983,0.28,0.94,0.62,0.62,0.39,13,9,23,4,1031,0.69,0.97,0.28,0.28,0.43
PF02169,PF11325:PF15291:PF03698,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF02170,PF10546:PF07937:PF17331,79,0,0,79,0,988,0,0.93,0.0,0.0,0,0,0,79,0,988,0,0.93,0.0,0.0,0
PF02171,PF01667:PF00203:PF13864,91,71,31,60,40,936,0.44,0.91,0.34,0.34,0.34,13,10,81,3,973,0.77,0.92,0.11,0.11,0.27
PF02172,PF20153:PF14420:PF13454,20,65,10,10,55,992,0.15,0.94,0.5,0.5,0.25,13,5,15,8,1039,0.38,0.98,0.25,0.25,0.3
PF02173,PF14144:PF08632:PF10332,5,48,3,2,45,1017,0.06,0.96,0.6,0.6,0.18,9,2,3,7,1055,0.22,0.99,0.4,0.4,0.29
